id,parent_id,level,name,region,tikId,city,lat,lon
0,99999999,0,Overall result,,,,,
1,0,1,Івано-Франківська область,Івано-Франківська область,,,,
2,0,1,Волинська область,Волинська область,,,,
3,0,1,Вінницька область,Вінницька область,,,,
4,0,1,Дніпропетровська область,Дніпропетровська область,,,,
5,0,1,Донецька область,Донецька область,,,,
6,0,1,Житомирська область,Житомирська область,,,,
7,0,1,Закарпатська область,Закарпатська область,,,,
8,0,1,Закордонний виборчий округ,Закордонний виборчий округ,,,,
9,0,1,Запорізька область,Запорізька область,,,,
10,0,1,Київська область,Київська область,,,,
11,0,1,Кіровоградська область,Кіровоградська область,,,,
12,0,1,Луганська область,Луганська область,,,,
13,0,1,Львівська область,Львівська область,,,,
14,0,1,Миколаївська область,Миколаївська область,,,,
15,0,1,Одеська область,Одеська область,,,,
16,0,1,Полтавська область,Полтавська область,,,,
17,0,1,Рівненська область,Рівненська область,,,,
18,0,1,Сумська область,Сумська область,,,,
19,0,1,Тернопільська область,Тернопільська область,,,,
20,0,1,Харківська область,Харківська область,,,,
21,0,1,Херсонська область,Херсонська область,,,,
22,0,1,Хмельницька область,Хмельницька область,,,,
23,0,1,Черкаська область,Черкаська область,,,,
24,0,1,Чернівецька область,Чернівецька область,,,,
25,0,1,Чернігівська область,Чернігівська область,,,,
26,0,1,м.Київ,м.Київ,,,,
27,3,2,11,Вінницька область,11,,49.226887,28.419426
28,3,2,12,Вінницька область,12,,49.245470000000005,28.493636
29,3,2,13,Вінницька область,13,,49.460163,28.522596999999998
30,3,2,14,Вінницька область,14,,49.038658,28.11275
31,3,2,15,Вінницька область,15,,48.753278,28.082468
32,3,2,16,Вінницька область,16,,48.242321999999994,28.284516999999997
33,3,2,17,Вінницька область,17,,48.684642,29.236884000000003
34,3,2,18,Вінницька область,18,,49.10387,29.207096000000003
35,2,2,19,Волинська область,19,,50.831241999999996,24.348827
36,2,2,20,Волинська область,20,,50.504749,24.767316
37,2,2,21,Волинська область,21,,51.212032,24.703670000000002
38,2,2,22,Волинська область,22,,50.745064,25.320076
39,2,2,23,Волинська область,23,,51.284726,25.527372
40,4,2,24,Дніпропетровська область,24,,48.489927,35.065836
41,4,2,25,Дніпропетровська область,25,,48.465607,35.019797
42,4,2,26,Дніпропетровська область,26,,48.448978000000004,35.028915000000005
43,4,2,27,Дніпропетровська область,27,,48.460678,35.067704
44,4,2,28,Дніпропетровська область,28,,48.475893,34.987503000000004
45,4,2,29,Дніпропетровська область,29,,48.528493,35.083271999999994
46,4,2,30,Дніпропетровська область,30,,48.517012,34.605836
47,4,2,31,Дніпропетровська область,31,,47.999137,33.449011999999996
48,4,2,32,Дніпропетровська область,32,,47.911846000000004,33.423293
49,4,2,33,Дніпропетровська область,33,,47.925614,33.326015000000005
50,4,2,34,Дніпропетровська область,34,,48.944114,34.487087
51,4,2,35,Дніпропетровська область,35,,47.563699,34.399969
52,4,2,36,Дніпропетровська область,36,,48.526267,35.869954
53,4,2,37,Дніпропетровська область,37,,47.900382,33.361157
54,4,2,38,Дніпропетровська область,38,,48.628954,35.258938
55,4,2,39,Дніпропетровська область,39,,48.216634,36.003857
56,4,2,40,Дніпропетровська область,40,,48.371684,34.457488
57,5,2,45,Донецька область,45,,48.244345,37.611571999999995
58,5,2,46,Донецька область,46,,48.589861,38.004926
59,5,2,47,Донецька область,47,,48.85256,37.606518
60,5,2,48,Донецька область,48,,48.737713,37.584032
61,5,2,49,Донецька область,49,,48.617998,37.522908
62,5,2,50,Донецька область,50,,48.274446000000005,37.181262
63,5,2,51,Донецька область,51,,48.408413,38.029553
64,5,2,52,Донецька область,52,,48.404168,37.854251
65,5,2,57,Донецька область,57,,47.124858,37.561782
66,5,2,58,Донецька область,58,,47.094784000000004,37.557297
67,5,2,59,Донецька область,59,,47.938555,37.500871999999994
68,5,2,60,Донецька область,60,,47.595114,37.483142
69,6,2,62,Житомирська область,62,,50.253716,28.665484000000003
70,6,2,63,Житомирська область,63,,49.89315,28.591165999999998
71,6,2,64,Житомирська область,64,,50.949912,28.648936
72,6,2,65,Житомирська область,65,,50.592458,27.622818
73,6,2,66,Житомирська область,66,,50.768011,29.239542999999998
74,6,2,67,Житомирська область,67,,50.052388,28.116963000000002
75,7,2,68,Закарпатська область,68,,48.621516,22.278722
76,7,2,69,Закарпатська область,69,,48.437001,22.722939
77,7,2,70,Закарпатська область,70,,48.546616,22.986056
78,7,2,71,Закарпатська область,71,,48.177271000000005,23.290682999999998
79,7,2,72,Закарпатська область,72,,48.010959,23.572853
80,7,2,73,Закарпатська область,73,,48.140278,23.038301999999998
81,9,2,74,Запорізька область,74,,47.779219,35.217409
82,9,2,75,Запорізька область,75,,47.879253000000006,35.068881
83,9,2,76,Запорізька область,76,,47.847631,35.141896
84,9,2,77,Запорізька область,77,,47.819081,35.196765
85,9,2,78,Запорізька область,78,,46.75571,36.788167
86,9,2,79,Запорізька область,79,,47.434262,35.276374
87,9,2,80,Запорізька область,80,,46.842889,35.374659
88,9,2,81,Запорізька область,81,,47.257219,35.705571
89,9,2,82,Запорізька область,82,,47.479092,36.251774
90,1,2,83,Івано-Франківська область,83,,48.922789,24.7133
91,1,2,84,Івано-Франківська область,84,,48.903504999999996,24.845999
92,1,2,85,Івано-Франківська область,85,,49.023767,24.370728
93,1,2,86,Івано-Франківська область,86,,48.971461,23.968507000000002
94,1,2,87,Івано-Франківська область,87,,48.631289,24.564656
95,1,2,88,Івано-Франківська область,88,,48.529352,25.037565
96,1,2,89,Івано-Франківська область,89,,48.448082,25.560195999999998
97,10,2,90,Київська область,90,,49.797382,30.114259000000004
98,10,2,91,Київська область,91,,50.45968,29.812901
99,10,2,92,Київська область,92,,49.826395,30.42778
100,10,2,93,Київська область,93,,49.658970000000004,30.981969
101,10,2,94,Київська область,94,,50.12964,30.655162
102,10,2,95,Київська область,95,,50.533677000000004,30.233133000000002
103,10,2,96,Київська область,96,,50.586682,30.488282
104,10,2,97,Київська область,97,,50.511897999999995,30.791355
105,10,2,98,Київська область,98,,50.276314,31.762271999999996
106,11,2,99,Кіровоградська область,99,,48.495301,32.249276
107,11,2,100,Кіровоградська область,100,,48.057671,32.158159999999995
108,11,2,101,Кіровоградська область,101,,48.386699,30.456293
109,11,2,102,Кіровоградська область,102,,48.720639,32.658117
110,11,2,103,Кіровоградська область,103,,48.674565,33.117687
111,12,2,105,Луганська область,105,,48.737677000000005,39.235088
112,12,2,106,Луганська область,106,,48.952539,38.49078
113,12,2,107,Луганська область,107,,48.917739000000005,38.427960999999996
114,12,2,112,Луганська область,112,,49.024558,38.363426000000004
115,12,2,113,Луганська область,113,,49.410595,38.148989
116,12,2,114,Луганська область,114,,49.206756,39.576671999999995
117,13,2,115,Львівська область,115,,49.790659000000005,24.057323
118,13,2,116,Львівська область,116,,49.824646,23.966854
119,13,2,117,Львівська область,117,,49.827104,24.005157999999998
120,13,2,118,Львівська область,118,,49.828301,24.058770000000003
121,13,2,119,Львівська область,119,,50.083657,25.143072
122,13,2,120,Львівська область,120,,49.784163,23.64629
123,13,2,121,Львівська область,121,,49.358371000000005,23.509351000000002
124,13,2,122,Львівська область,122,,49.945878,23.386820999999998
125,13,2,123,Львівська область,123,,49.674882000000004,24.554891
126,13,2,124,Львівська область,124,,50.476737,24.277204
127,13,2,125,Львівська область,125,,49.438598,23.000526999999998
128,13,2,126,Львівська область,126,,49.257889,23.849498
129,14,2,127,Миколаївська область,127,,46.959965999999994,31.983734000000002
130,14,2,128,Миколаївська область,128,,46.962648,32.032746
131,14,2,129,Миколаївська область,129,,46.970802,32.002140999999995
132,14,2,130,Миколаївська область,130,,47.413882,32.443249
133,14,2,131,Миколаївська область,131,,47.561219,31.33675
134,14,2,132,Миколаївська область,132,,48.052040000000005,30.881501
135,15,2,133,Одеська область,133,,46.409991999999995,30.721215
136,15,2,134,Одеська область,134,,46.431903000000005,30.708485999999997
137,15,2,135,Одеська область,135,,46.454873,30.743160999999997
138,15,2,136,Одеська область,136,,46.584352,30.790538
139,15,2,137,Одеська область,137,,47.722646999999995,29.551896000000003
140,15,2,138,Одеська область,138,,47.387845,30.191101
141,15,2,139,Одеська область,139,,46.853840999999996,30.071534999999997
142,15,2,140,Одеська область,140,,46.481885999999996,30.206121000000003
143,15,2,141,Одеська область,141,,45.837014,29.616089000000002
144,15,2,142,Одеська область,142,,45.997285999999995,29.431620000000002
145,15,2,143,Одеська область,143,,45.350778000000005,28.837394
146,16,2,144,Полтавська область,144,,49.566639,34.503032
147,16,2,145,Полтавська область,145,,49.599114,34.529416
148,16,2,146,Полтавська область,146,,49.066013,33.420086
149,16,2,147,Полтавська область,147,,49.966071,33.608652
150,16,2,148,Полтавська область,148,,50.015547,33.002379
151,16,2,149,Полтавська область,149,,49.454887,35.132257
152,16,2,150,Полтавська область,150,,49.010082000000004,33.642348
153,16,2,151,Полтавська область,151,,50.360202,33.27438
154,17,2,152,Рівненська область,152,,50.623092,26.243401000000002
155,17,2,153,Рівненська область,153,,50.620938,26.231534000000003
156,17,2,154,Рівненська область,154,,50.417811,25.738871
157,17,2,155,Рівненська область,155,,51.571493,26.567881
158,17,2,156,Рівненська область,156,,51.330405999999996,26.600113
159,18,2,157,Сумська область,157,,50.91198,34.802764
160,18,2,158,Сумська область,158,,51.148569,34.316228
161,18,2,159,Сумська область,159,,51.673823999999996,33.914142
162,18,2,160,Сумська область,160,,51.865318,33.476977000000005
163,18,2,161,Сумська область,161,,50.751134,33.483382
164,18,2,162,Сумська область,162,,50.309594,34.892012
165,19,2,163,Тернопільська область,163,,49.545736,25.576878
166,19,2,164,Тернопільська область,164,,49.66342,25.777373
167,19,2,165,Тернопільська область,165,,49.66918,25.132876
168,19,2,166,Тернопільська область,166,,49.294912,25.691826000000002
169,19,2,167,Тернопільська область,167,,49.01709,25.798034
170,20,2,168,Харківська область,168,,50.018198,36.22283
171,20,2,169,Харківська область,169,,49.998109,36.238263
172,20,2,170,Харківська область,170,,49.992166999999995,36.231202
173,20,2,171,Харківська область,171,,49.958213,36.318016
174,20,2,172,Харківська область,172,,49.9448,36.371888
175,20,2,173,Харківська область,173,,49.980746,36.256113
176,20,2,174,Харківська область,174,,49.989115000000005,36.218608
177,20,2,175,Харківська область,175,,50.112209,36.107611999999996
178,20,2,176,Харківська область,176,,49.835274,36.679453
179,20,2,177,Харківська область,177,,49.712993,37.613422
180,20,2,178,Харківська область,178,,49.451525,36.840897999999996
181,20,2,179,Харківська область,179,,49.371237,35.447466999999996
182,20,2,180,Харківська область,180,,50.273706,35.977877
183,20,2,181,Харківська область,181,,49.679312,36.353724
184,21,2,182,Херсонська область,182,,46.640524,32.613453
185,21,2,183,Херсонська область,183,,46.630524,32.610165
186,21,2,184,Херсонська область,184,,46.759648999999996,33.355857
187,21,2,185,Херсонська область,185,,46.816125,33.47898
188,21,2,186,Херсонська область,186,,46.625808,32.72833
189,22,2,187,Хмельницька область,187,,49.418319,26.979345000000002
190,22,2,188,Хмельницька область,188,,49.42974,26.991311
191,22,2,189,Хмельницька область,189,,49.654882,26.970946
192,22,2,190,Хмельницька область,190,,50.180816,27.062089
193,22,2,191,Хмельницька область,191,,49.755101,27.211407
194,22,2,192,Хмельницька область,192,,48.886031,26.848227
195,22,2,193,Хмельницька область,193,,48.896503,26.862945
196,23,2,194,Черкаська область,194,,49.432201,32.0821
197,23,2,195,Черкаська область,195,,49.435119,32.015031
198,23,2,196,Черкаська область,196,,49.416356,31.260501
199,23,2,197,Черкаська область,197,,49.752016,31.456422999999997
200,23,2,198,Черкаська область,198,,49.232841,31.883922
201,23,2,199,Черкаська область,199,,49.248734000000006,30.101288
202,23,2,200,Черкаська область,200,,48.750676,30.219425
203,24,2,201,Чернівецька область,201,,48.285568,25.934048
204,24,2,202,Чернівецька область,202,,48.16452,25.731442
205,24,2,203,Чернівецька область,203,,48.218063,26.267682
206,24,2,204,Чернівецька область,204,,48.508626,26.492423
207,25,2,205,Чернігівська область,205,,51.502412,31.311058000000003
208,25,2,206,Чернігівська область,206,,51.501936,31.322017
209,25,2,207,Чернігівська область,207,,51.773627000000005,32.250543
210,25,2,208,Чернігівська область,208,,51.183309,32.826632000000004
211,25,2,209,Чернігівська область,209,,51.046964,31.884559999999997
212,25,2,210,Чернігівська область,210,,50.595546,32.38308
213,26,2,211,м.Київ,211,,50.406509,30.517046
214,26,2,212,м.Київ,212,,50.405969,30.641076
215,26,2,213,м.Київ,213,,50.505184,30.598469
216,26,2,214,м.Київ,214,,50.451703,30.620972
217,26,2,215,м.Київ,215,,50.505184,30.598469
218,26,2,216,м.Київ,216,,50.451703,30.620972
219,26,2,217,м.Київ,217,,50.52069,30.502313
220,26,2,218,м.Київ,218,,50.453251,30.371761
221,26,2,219,м.Київ,219,,50.453251,30.371761
222,26,2,220,м.Київ,220,,50.491095,30.429747999999996
223,26,2,221,м.Київ,221,,50.434258,30.545567
224,26,2,222,м.Київ,222,,50.449506,30.464790999999998
225,26,2,223,м.Київ,223,,50.473911,30.405161
226,8,2,ЗВО,Закордонний виборчий округ,,,,
227,8,2,ЗВО,Закордонний виборчий округ,,,,
228,27,3,ВД № 050130,Вінницька область,11,,49.30636127,28.46846001
229,27,3,ВД № 050131,Вінницька область,11,,49.30805497,28.47184052
230,27,3,ВД № 050132,Вінницька область,11,,49.31060584,28.47266341
231,27,3,ВД № 050133,Вінницька область,11,,49.30428285,28.48287226
232,27,3,ВД № 050134,Вінницька область,11,,49.33171975,28.53302085
233,27,3,ВД № 050135,Вінницька область,11,,49.18803738,28.37211259
234,27,3,ВД № 050137,Вінницька область,11,,49.16456142,28.3712315
235,27,3,ВД № 050145,Вінницька область,11,,49.36880817,28.51015828
236,27,3,ВД № 050149,Вінницька область,11,,49.14291379,28.29281075
237,27,3,ВД № 050154,Вінницька область,11,,49.26631005,28.33364778
238,27,3,ВД № 050155,Вінницька область,11,,49.34761368,28.46416161
239,27,3,ВД № 050156,Вінницька область,11,,49.37923781,28.46402919
240,27,3,ВД № 050161,Вінницька область,11,,49.23828187,28.26523574
241,27,3,ВД № 050162,Вінницька область,11,,49.25435968,28.27469039
242,27,3,ВД № 050164,Вінницька область,11,,49.18167076,28.3066718
243,27,3,ВД № 050165,Вінницька область,11,,49.33426758,28.35893154
244,27,3,ВД № 050166,Вінницька область,11,,49.31680331,28.408539
245,27,3,ВД № 050167,Вінницька область,11,,49.20342254,28.22213554
246,27,3,ВД № 050185,Вінницька область,11,,49.26067995,28.36200206
247,27,3,ВД № 050186,Вінницька область,11,,49.25690155,28.36606112
248,27,3,ВД № 050187,Вінницька область,11,,49.24699034,28.37042151
249,27,3,ВД № 050188,Вінницька область,11,,49.25769788,28.38980707
250,27,3,ВД № 050189,Вінницька область,11,,49.22303857,28.34395499
251,27,3,ВД № 050190,Вінницька область,11,,49.19224471,28.39319829
252,27,3,ВД № 050191,Вінницька область,11,,49.22399587,28.34400715
253,27,3,ВД № 050192,Вінницька область,11,,49.30827464,28.4676999
254,27,3,ВД № 051477,Вінницька область,11,,49.25259641,28.44974041
255,27,3,ВД № 051478,Вінницька область,11,,49.24949828,28.46365414
256,27,3,ВД № 051479,Вінницька область,11,,49.23443784,28.46003741
257,27,3,ВД № 051480,Вінницька область,11,,49.23777329,28.46079868
258,27,3,ВД № 051481,Вінницька область,11,,49.23397001,28.44964378
259,27,3,ВД № 051482,Вінницька область,11,,49.2347874,28.44056482
260,27,3,ВД № 051483,Вінницька область,11,,49.23346931,28.42437208
261,27,3,ВД № 051484,Вінницька область,11,,49.23379314,28.43607381
262,27,3,ВД № 051485,Вінницька область,11,,49.23348253,28.43822889
263,27,3,ВД № 051486,Вінницька область,11,,49.23381084,28.43952119
264,27,3,ВД № 051487,Вінницька область,11,,49.22895568,28.44738007
265,27,3,ВД № 051488,Вінницька область,11,,49.22664044,28.44318806
266,27,3,ВД № 051489,Вінницька область,11,,49.2338844,28.41422796
267,27,3,ВД № 051490,Вінницька область,11,,49.23014675,28.4130156
268,27,3,ВД № 051491,Вінницька область,11,,49.22965928,28.41646816
269,27,3,ВД № 051492,Вінницька область,11,,49.22975220000001,28.41752075
270,27,3,ВД № 051493,Вінницька область,11,,49.23127619,28.42258665
271,27,3,ВД № 051494,Вінницька область,11,,49.23100333,28.42287883
272,27,3,ВД № 051495,Вінницька область,11,,49.23843492,28.41009349
273,27,3,ВД № 051496,Вінницька область,11,,49.23217499,28.40799987
274,27,3,ВД № 051497,Вінницька область,11,,49.231217,28.40009315
275,27,3,ВД № 051498,Вінницька область,11,,49.22978158,28.40706398
276,27,3,ВД № 051499,Вінницька область,11,,49.22857828,28.40668608
277,27,3,ВД № 051500,Вінницька область,11,,49.234735799999996,28.40187249
278,27,3,ВД № 051501,Вінницька область,11,,49.23132234,28.39952991
279,27,3,ВД № 051502,Вінницька область,11,,49.230723,28.39973763
280,27,3,ВД № 051503,Вінницька область,11,,49.23045066,28.39966771
281,27,3,ВД № 051504,Вінницька область,11,,49.22706616,28.40710872
282,27,3,ВД № 051505,Вінницька область,11,,49.2268924,28.40850645
283,27,3,ВД № 051506,Вінницька область,11,,49.22440624,28.40728728
284,27,3,ВД № 051507,Вінницька область,11,,49.22435019,28.40508873
285,27,3,ВД № 051508,Вінницька область,11,,49.22714626,28.41163695
286,27,3,ВД № 051509,Вінницька область,11,,49.22978943,28.41208756
287,27,3,ВД № 051510,Вінницька область,11,,49.22673462,28.417945500000002
288,27,3,ВД № 051511,Вінницька область,11,,49.22388634,28.41544569
289,27,3,ВД № 051512,Вінницька область,11,,49.22027757,28.41603041
290,27,3,ВД № 051513,Вінницька область,11,,49.22038619,28.41463566
291,27,3,ВД № 051514,Вінницька область,11,,49.22748083,28.42107832
292,27,3,ВД № 051515,Вінницька область,11,,49.2257169,28.42371494
293,27,3,ВД № 051516,Вінницька область,11,,49.22566378,28.42312767
294,27,3,ВД № 051517,Вінницька область,11,,49.22239032,28.42088217
295,27,3,ВД № 051518,Вінницька область,11,,49.219569799999995,28.4262228
296,27,3,ВД № 051519,Вінницька область,11,,49.22577821,28.44212025
297,27,3,ВД № 051520,Вінницька область,11,,49.22176841,28.43407094
298,27,3,ВД № 051521,Вінницька область,11,,49.22367262,28.42689872
299,27,3,ВД № 051522,Вінницька область,11,,49.21978704,28.43716085
300,27,3,ВД № 051523,Вінницька область,11,,49.22781633,28.44631835
301,27,3,ВД № 051524,Вінницька область,11,,49.22809943,28.44925599
302,27,3,ВД № 051525,Вінницька область,11,,49.2158959,28.43298197
303,27,3,ВД № 051526,Вінницька область,11,,49.22354775,28.44744603
304,27,3,ВД № 051527,Вінницька область,11,,49.2213044,28.44501356
305,27,3,ВД № 051528,Вінницька область,11,,49.22073476,28.45272705
306,27,3,ВД № 051529,Вінницька область,11,,49.21352829,28.43180656
307,27,3,ВД № 051530,Вінницька область,11,,49.21299267,28.43774557
308,27,3,ВД № 051531,Вінницька область,11,,49.22219829,28.45130418
309,27,3,ВД № 051532,Вінницька область,11,,49.22217667,28.45475377
310,27,3,ВД № 051533,Вінницька область,11,,49.22203851,28.45489133
311,27,3,ВД № 051534,Вінницька область,11,,49.21971346,28.45764756
312,27,3,ВД № 051535,Вінницька область,11,,49.21953476,28.454386
313,27,3,ВД № 051536,Вінницька область,11,,49.23330993,28.44418287
314,27,3,ВД № 051537,Вінницька область,11,,49.23216942,28.45021558
315,27,3,ВД № 051538,Вінницька область,11,,49.23125564,28.4598075
316,27,3,ВД № 051539,Вінницька область,11,,49.22876608,28.45513153
317,27,3,ВД № 051540,Вінницька область,11,,49.23374734,28.46251267
318,27,3,ВД № 051541,Вінницька область,11,,49.23362718,28.46638655
319,27,3,ВД № 051542,Вінницька область,11,,49.23445481,28.4732021
320,27,3,ВД № 051543,Вінницька область,11,,49.23214673,28.47191058
321,27,3,ВД № 051544,Вінницька область,11,,49.21582056,28.39308143
322,27,3,ВД № 051545,Вінницька область,11,,49.20915531,28.40666413
323,27,3,ВД № 051546,Вінницька область,11,,49.20930601,28.405553700000002
324,27,3,ВД № 051547,Вінницька область,11,,49.19382043,28.45761538
325,27,3,ВД № 051575,Вінницька область,11,,49.24845047,28.45600605
326,27,3,ВД № 051576,Вінницька область,11,,49.23604208,28.41278493
327,27,3,ВД № 051577,Вінницька область,11,,49.23599701,28.41111095
328,27,3,ВД № 051578,Вінницька область,11,,49.23641687,28.40966821
329,27,3,ВД № 051579,Вінницька область,11,,49.23734856,28.41682434
330,27,3,ВД № 051580,Вінницька область,11,,49.240362899999994,28.41022045
331,27,3,ВД № 051581,Вінницька область,11,,49.21294103,28.44408037
332,27,3,ВД № 051582,Вінницька область,11,,49.21188014,28.4418321
333,27,3,ВД № 051583,Вінницька область,11,,49.21062721,28.4440434
334,27,3,ВД № 051584,Вінницька область,11,,49.22994099,28.45085563
335,27,3,ВД № 051585,Вінницька область,11,,49.22949563,28.45879794
336,27,3,ВД № 051586,Вінницька область,11,,49.23654693,28.47223849
337,27,3,ВД № 051669,Вінницька область,11,,49.22172349,28.44639855
338,27,3,ВД № 051671,Вінницька область,11,,49.23551189,28.41434837
339,27,3,ВД № 051672,Вінницька область,11,,49.23643134,28.41395141
340,27,3,ВД № 051673,Вінницька область,11,,49.21562433,28.39232504
341,27,3,ВД № 051675,Вінницька область,11,,49.1882,28.371761
342,28,3,ВД № 000001,Вінницька область,12,,49.232094000000004,28.503813
343,28,3,ВД № 050125,Вінницька область,12,,49.11186448,28.71024476
344,28,3,ВД № 050126,Вінницька область,12,,49.11694279,28.69250015
345,28,3,ВД № 050127,Вінницька область,12,,49.11084618,28.68167576
346,28,3,ВД № 050128,Вінницька область,12,,49.11166381,28.67532508
347,28,3,ВД № 050129,Вінницька область,12,,49.28836169,28.54157925
348,28,3,ВД № 050138,Вінницька область,12,,49.23445265,28.72730907
349,28,3,ВД № 050139,Вінницька область,12,,49.20478294,28.54611607
350,28,3,ВД № 050140,Вінницька область,12,,49.20349039,28.56493902
351,28,3,ВД № 050141,Вінницька область,12,,49.21168173,28.55409248
352,28,3,ВД № 050142,Вінницька область,12,,49.24529584,28.63537402
353,28,3,ВД № 050143,Вінницька область,12,,49.19284462,28.70393744
354,28,3,ВД № 050144,Вінницька область,12,,49.19501917,28.72469881
355,28,3,ВД № 050146,Вінницька область,12,,49.19041716,28.77506081
356,28,3,ВД № 050147,Вінницька область,12,,49.11187899,28.49566463
357,28,3,ВД № 050148,Вінницька область,12,,49.12122919,28.54833175
358,28,3,ВД № 050150,Вінницька область,12,,49.15189616,28.31190312
359,28,3,ВД № 050151,Вінницька область,12,,49.12753114,28.32618316
360,28,3,ВД № 050152,Вінницька область,12,,49.14088351,28.67451537
361,28,3,ВД № 050153,Вінницька область,12,,49.25847403,28.30220552
362,28,3,ВД № 050157,Вінницька область,12,,49.16854045,28.49132263
363,28,3,ВД № 050158,Вінницька область,12,,49.17683454,28.50424356
364,28,3,ВД № 050159,Вінницька область,12,,49.19133194,28.42027049
365,28,3,ВД № 050160,Вінницька область,12,,49.17406807,28.44575518
366,28,3,ВД № 050163,Вінницька область,12,,49.24928155,28.67159042
367,28,3,ВД № 050168,Вінницька область,12,,49.2123084,28.78707745
368,28,3,ВД № 050169,Вінницька область,12,,49.20430633,28.81803017
369,28,3,ВД № 050170,Вінницька область,12,,49.16980785,28.52780342
370,28,3,ВД № 050171,Вінницька область,12,,49.18796627,28.533718199999996
371,28,3,ВД № 050172,Вінницька область,12,,49.17183981,28.57253192
372,28,3,ВД № 050173,Вінницька область,12,,49.19580022,28.60444539
373,28,3,ВД № 050174,Вінницька область,12,,49.19692589,28.58586957
374,28,3,ВД № 050175,Вінницька область,12,,49.11040491,28.77604039
375,28,3,ВД № 050176,Вінницька область,12,,49.088866100000004,28.76196823
376,28,3,ВД № 050177,Вінницька область,12,,49.18390365,28.18919067
377,28,3,ВД № 050178,Вінницька область,12,,49.18868621,28.154236800000003
378,28,3,ВД № 050179,Вінницька область,12,,49.19283999,28.13307226
379,28,3,ВД № 050180,Вінницька область,12,,49.16857888,28.60035783
380,28,3,ВД № 050181,Вінницька область,12,,49.33372791,28.574031199999997
381,28,3,ВД № 050182,Вінницька область,12,,49.28144639,28.60167962
382,28,3,ВД № 050183,Вінницька область,12,,49.12577492,28.76737315
383,28,3,ВД № 050184,Вінницька область,12,,49.16527862,28.24341846
384,28,3,ВД № 051435,Вінницька область,12,,49.2393204,28.48011302
385,28,3,ВД № 051436,Вінницька область,12,,49.24365805,28.48491222
386,28,3,ВД № 051437,Вінницька область,12,,49.24321299,28.48901559
387,28,3,ВД № 051438,Вінницька область,12,,49.24177524,28.4887918
388,28,3,ВД № 051439,Вінницька область,12,,49.23874257,28.49187791
389,28,3,ВД № 051440,Вінницька область,12,,49.24537231,28.47474396
390,28,3,ВД № 051441,Вінницька область,12,,49.24512016,28.47416997
391,28,3,ВД № 051442,Вінницька область,12,,49.24523573,28.48106861
392,28,3,ВД № 051443,Вінницька область,12,,49.24469992,28.48267794
393,28,3,ВД № 051444,Вінницька область,12,,49.24489253,28.483074900000002
394,28,3,ВД № 051445,Вінницька область,12,,49.24646317,28.48612994
395,28,3,ВД № 051446,Вінницька область,12,,49.24822286,28.49194765
396,28,3,ВД № 051447,Вінницька область,12,,49.26121742,28.47216769
397,28,3,ВД № 051448,Вінницька область,12,,49.26154776,28.47163341
398,28,3,ВД № 051449,Вінницька область,12,,49.26046014,28.4736228
399,28,3,ВД № 051450,Вінницька область,12,,49.25269054,28.47427769
400,28,3,ВД № 051451,Вінницька область,12,,49.24624314,28.47426408
401,28,3,ВД № 051452,Вінницька область,12,,49.24847148,28.50111544
402,28,3,ВД № 051453,Вінницька область,12,,49.24718574,28.50927289
403,28,3,ВД № 051454,Вінницька область,12,,49.24244805,28.49765539
404,28,3,ВД № 051455,Вінницька область,12,,49.24151295,28.49640012
405,28,3,ВД № 051456,Вінницька область,12,,49.24275974,28.49851906
406,28,3,ВД № 051457,Вінницька область,12,,49.24157774,28.49878192
407,28,3,ВД № 051458,Вінницька область,12,,49.2419805,28.49953026
408,28,3,ВД № 051459,Вінницька область,12,,49.26196351,28.47202632
409,28,3,ВД № 051460,Вінницька область,12,,49.26016059,28.47352025
410,28,3,ВД № 051461,Вінницька область,12,,49.27019527,28.50766003
411,28,3,ВД № 051462,Вінницька область,12,,49.27009949,28.50947539
412,28,3,ВД № 051463,Вінницька область,12,,49.26377801,28.51878886
413,28,3,ВД № 051464,Вінницька область,12,,49.261682,28.51069398
414,28,3,ВД № 051465,Вінницька область,12,,49.23501579,28.51694584
415,28,3,ВД № 051466,Вінницька область,12,,49.23475659,28.51688147
416,28,3,ВД № 051467,Вінницька область,12,,49.23355163,28.51670444
417,28,3,ВД № 051468,Вінницька область,12,,49.23293512,28.51643085
418,28,3,ВД № 051469,Вінницька область,12,,49.23404903,28.53042126
419,28,3,ВД № 051470,Вінницька область,12,,49.23096238,28.53246385
420,28,3,ВД № 051471,Вінницька область,12,,49.25052699,28.54275942
421,28,3,ВД № 051472,Вінницька область,12,,49.24728787,28.53393495
422,28,3,ВД № 051473,Вінницька область,12,,49.24725635,28.53469133
423,28,3,ВД № 051474,Вінницька область,12,,49.24554741,28.53974998
424,28,3,ВД № 051475,Вінницька область,12,,49.24592212,28.53954881
425,28,3,ВД № 051476,Вінницька область,12,,49.23807884,28.51210445
426,28,3,ВД № 051548,Вінницька область,12,,49.22630722,28.49025249
427,28,3,ВД № 051549,Вінницька область,12,,49.22007046,28.473086199999997
428,28,3,ВД № 051550,Вінницька область,12,,49.21191333,28.45600069
429,28,3,ВД № 051551,Вінницька область,12,,49.21103373,28.45527112
430,28,3,ВД № 051552,Вінницька область,12,,49.21332364,28.46983131
431,28,3,ВД № 051553,Вінницька область,12,,49.2125336,28.4860146
432,28,3,ВД № 051554,Вінницька область,12,,49.21184062,28.48636786
